ROD2_ROT,POE\Manual_Move\Manual_Move.GB,IN,13,176,Read,,AXIS_REF,,,VAR_EXTERNAL,GLOBAL,,"ROD 2 ROTATION, AXIS 6",
ROD2_ROT,POE\Manual_Move\Manual_Move.GB,OUT,13,221,Write,,AXIS_REF,,,VAR_EXTERNAL,GLOBAL,,"ROD 2 ROTATION, AXIS 6",
ROD2_ROT,POE\Manual_Move\Manual_MoveV.VB,,,,,,AXIS_REF,,,VAR_EXTERNAL,DEFINITION,,"ROD 2 ROTATION, AXIS 6",
ROD2_ROT_MOVE_TO,POE\Manual_Move\Manual_Move.GB,IN,21,167,Read,,LREAL,,,VAR_INPUT,LOCAL,,,
ROD2_ROT_MOVE_TO,POE\Manual_Move\Manual_MoveV.VB,,,,,,LREAL,,,VAR_INPUT,DEFINITION,,,
ROD2_TRAN,POE\Manual_Move\Manual_Move.GB,IN,13,255,Read,,AXIS_REF,,,VAR_EXTERNAL,GLOBAL,,"ROD 2 TRANSLATION, AXIS 5",
ROD2_TRAN,POE\Manual_Move\Manual_Move.GB,OUT,13,301,Write,,AXIS_REF,,,VAR_EXTERNAL,GLOBAL,,"ROD 2 TRANSLATION, AXIS 5",
ROD2_TRAN,POE\Manual_Move\Manual_MoveV.VB,,,,,,AXIS_REF,,,VAR_EXTERNAL,DEFINITION,,"ROD 2 TRANSLATION, AXIS 5",
ROD2_TRAN_MOVE_TO,POE\Manual_Move\Manual_Move.GB,IN,170,90,Read,,LREAL,,,VAR_INPUT,LOCAL,,,
ROD2_TRAN_MOVE_TO,POE\Manual_Move\Manual_MoveV.VB,,,,,,LREAL,,,VAR_INPUT,DEFINITION,,,
ROD3_MOVE,POE\Manual_Move\Manual_Move.GB,IN,86,87,Read,,LREAL,,,VAR,LOCAL,,,
ROD3_MOVE,POE\Manual_Move\Manual_Move.GB,OUT,164,181,Write,,LREAL,,,VAR,LOCAL,,,
ROD3_MOVE,POE\Manual_Move\Manual_MoveV.VB,,,,,,LREAL,,,VAR,DEFINITION,,,
ROD3_MOVE_ROT,POE\Manual_Move\Manual_MoveV.VB,,,,,,LREAL,,,VAR,NOT USED,,,
ROD3_ROT,POE\Manual_Move\Manual_Move.GB,IN,76,17,Read,,AXIS_REF,,,VAR_EXTERNAL,GLOBAL,,"ROD 3 ROTATION, AXIS 8",
ROD3_ROT,POE\Manual_Move\Manual_Move.GB,OUT,76,62,Write,,AXIS_REF,,,VAR_EXTERNAL,GLOBAL,,"ROD 3 ROTATION, AXIS 8",
ROD3_ROT,POE\Manual_Move\Manual_MoveV.VB,,,,,,AXIS_REF,,,VAR_EXTERNAL,DEFINITION,,"ROD 3 ROTATION, AXIS 8",
ROD3_ROT_ACC,POE\Manual_Move\Manual_MoveV.VB,,,,,,LREAL,,,VAR_INPUT,NOT USED,,,
ROD3_ROT_MOVE_TO,POE\Manual_Move\Manual_Move.GB,IN,84,8,Read,,LREAL,,,VAR_INPUT,LOCAL,,,
ROD3_ROT_MOVE_TO,POE\Manual_Move\Manual_MoveV.VB,,,,,,LREAL,,,VAR_INPUT,DEFINITION,,,
ROD3_ROT_VEL,POE\Manual_Move\Manual_MoveV.VB,,,,,,LREAL,,,VAR_INPUT,NOT USED,,,
ROD3_TRAN,POE\Manual_Move\Manual_Move.GB,IN,78,87,Read,,AXIS_REF,,,VAR_EXTERNAL,GLOBAL,,"ROD 3 TRANSLATION, AXIS 7",
ROD3_TRAN,POE\Manual_Move\Manual_Move.GB,OUT,78,133,Write,,AXIS_REF,,,VAR_EXTERNAL,GLOBAL,,"ROD 3 TRANSLATION, AXIS 7",
ROD3_TRAN,POE\Manual_Move\Manual_MoveV.VB,,,,,,AXIS_REF,,,VAR_EXTERNAL,DEFINITION,,"ROD 3 TRANSLATION, AXIS 7",
ROD3_TRAN_MOVE_TO,POE\Manual_Move\Manual_Move.GB,IN,168,144,Read,,LREAL,,,VAR_INPUT,LOCAL,,,
ROD3_TRAN_MOVE_TO,POE\Manual_Move\Manual_MoveV.VB,,,,,,LREAL,,,VAR_INPUT,DEFINITION,,,
ROD4_MOVE,POE\Manual_Move\Manual_Move.GB,IN,85,254,Read,,LREAL,,,VAR,LOCAL,,,
ROD4_MOVE,POE\Manual_Move\Manual_Move.GB,OUT,164,260,Write,,LREAL,,,VAR,LOCAL,,,
ROD4_MOVE,POE\Manual_Move\Manual_MoveV.VB,,,,,,LREAL,,,VAR,DEFINITION,,,
ROD4_ROT,POE\Manual_Move\Manual_Move.GB,IN,77,175,Read,,AXIS_REF,,,VAR_EXTERNAL,GLOBAL,,"ROD 4 ROTATION, AXIS 10",
ROD4_ROT,POE\Manual_Move\Manual_Move.GB,OUT,77,220,Write,,AXIS_REF,,,VAR_EXTERNAL,GLOBAL,,"ROD 4 ROTATION, AXIS 10",
ROD4_ROT,POE\Manual_Move\Manual_MoveV.VB,,,,,,AXIS_REF,,,VAR_EXTERNAL,DEFINITION,,"ROD 4 ROTATION, AXIS 10",
ROD4_ROT_MOVE_TO,POE\Manual_Move\Manual_Move.GB,IN,85,166,Read,,LREAL,,,VAR_INPUT,LOCAL,,,
ROD4_ROT_MOVE_TO,POE\Manual_Move\Manual_MoveV.VB,,,,,,LREAL,,,VAR_INPUT,DEFINITION,,,
ROD4_TRAN,POE\Manual_Move\Manual_Move.GB,IN,77,254,Read,,AXIS_REF,,,VAR_EXTERNAL,GLOBAL,,"ROD 4 TRANSLATION, AXIS 9",
ROD4_TRAN,POE\Manual_Move\Manual_Move.GB,OUT,77,300,Write,,AXIS_REF,,,VAR_EXTERNAL,GLOBAL,,"ROD 4 TRANSLATION, AXIS 9",
ROD4_TRAN,POE\Manual_Move\Manual_MoveV.VB,,,,,,AXIS_REF,,,VAR_EXTERNAL,DEFINITION,,"ROD 4 TRANSLATION, AXIS 9",
ROD4_TRAN_MOVE_TO,POE\Manual_Move\Manual_Move.GB,IN,168,223,Read,,LREAL,,,VAR_INPUT,LOCAL,,,
ROD4_TRAN_MOVE_TO,POE\Manual_Move\Manual_MoveV.VB,,,,,,LREAL,,,VAR_INPUT,DEFINITION,,,
