ROD1_SHOOT,POE\Rod1_Rotation_Calc\Rod1_Rotation_Calc.STB,,24,0,Write,:=,BOOL,,,VAR_EXTERNAL,GLOBAL,,,
ROD1_SHOOT,POE\Rod1_Rotation_Calc\Rod1_Rotation_CalcV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,,
ROT_ROD1,POE\Rod1_Rotation_Calc\Rod1_Rotation_Calc.STB,,9,0,Write,:=,BOOL,,,VAR_EXTERNAL,GLOBAL,,,
ROT_ROD1,POE\Rod1_Rotation_Calc\Rod1_Rotation_Calc.STB,,19,0,Write,:=,BOOL,,,VAR_EXTERNAL,GLOBAL,,,
ROT_ROD1,POE\Rod1_Rotation_Calc\Rod1_Rotation_Calc.STB,,24,0,Write,:=,BOOL,,,VAR_EXTERNAL,GLOBAL,,,
ROT_ROD1,POE\Rod1_Rotation_Calc\Rod1_Rotation_CalcV.VB,,,,,,BOOL,,,VAR_EXTERNAL,DEFINITION,,,
Shoot_1,POE\Rod1_Rotation_Calc\Rod1_Rotation_Calc.STB,,1,0,Call,,,,,VAR,FB,,,
Shoot_1,POE\Rod1_Rotation_Calc\Rod1_Rotation_CalcV.VB,,,,,,Shoot,,,VAR,DEFINITION,,,
SHOT_DIST,POE\Rod1_Rotation_Calc\Rod1_Rotation_Calc.STB,,12,0,Read,,LREAL,,,VAR_EXTERNAL,GLOBAL,,,
SHOT_DIST,POE\Rod1_Rotation_Calc\Rod1_Rotation_Calc.STB,,16,0,Read,,LREAL,,,VAR_EXTERNAL,GLOBAL,,,
SHOT_DIST,POE\Rod1_Rotation_Calc\Rod1_Rotation_CalcV.VB,,,,,,LREAL,,,VAR_EXTERNAL,DEFINITION,,,
