Y_POS,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,22,0,Read,<=,LREAL,,,VAR_INPUT,LOCAL,,,
Y_POS,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,22,0,Read,>,LREAL,,,VAR_INPUT,LOCAL,,,
Y_POS,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,24,0,Read,-,LREAL,,,VAR_INPUT,LOCAL,,,
Y_POS,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,26,0,Read,<=,LREAL,,,VAR_INPUT,LOCAL,,,
Y_POS,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,26,0,Read,>,LREAL,,,VAR_INPUT,LOCAL,,,
Y_POS,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,28,0,Read,-,LREAL,,,VAR_INPUT,LOCAL,,,
Y_POS,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,30,0,Read,<=,LREAL,,,VAR_INPUT,LOCAL,,,
Y_POS,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,30,0,Read,>,LREAL,,,VAR_INPUT,LOCAL,,,
Y_POS,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,32,0,Read,-,LREAL,,,VAR_INPUT,LOCAL,,,
Y_POS,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,34,0,Read,<=,LREAL,,,VAR_INPUT,LOCAL,,,
Y_POS,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,34,0,Read,>,LREAL,,,VAR_INPUT,LOCAL,,,
Y_POS,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,36,0,Read,-,LREAL,,,VAR_INPUT,LOCAL,,,
Y_POS,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,38,0,Read,<=,LREAL,,,VAR_INPUT,LOCAL,,,
Y_POS,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,38,0,Read,>,LREAL,,,VAR_INPUT,LOCAL,,,
Y_POS,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,40,0,Read,-,LREAL,,,VAR_INPUT,LOCAL,,,
Y_POS,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,44,0,Read,,LREAL,,,VAR_INPUT,LOCAL,,,
Y_POS,POE\MID_POSITION_LOGIC\MID_POSITION_LOGICV.VB,,,,,,LREAL,,,VAR_INPUT,DEFINITION,,,
ZONE_WIDTH,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,8,0,Write,:=,LREAL,,,VAR,LOCAL,,,
ZONE_WIDTH,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,18,0,Read,,LREAL,,,VAR,LOCAL,,,
ZONE_WIDTH,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,22,0,Read,,LREAL,,,VAR,LOCAL,,,
ZONE_WIDTH,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,26,0,Read,&,LREAL,,,VAR,LOCAL,,,
ZONE_WIDTH,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,26,0,Read,,LREAL,,,VAR,LOCAL,,,
ZONE_WIDTH,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,30,0,Read,&,LREAL,,,VAR,LOCAL,,,
ZONE_WIDTH,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,30,0,Read,,LREAL,,,VAR,LOCAL,,,
ZONE_WIDTH,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,34,0,Read,&,LREAL,,,VAR,LOCAL,,,
ZONE_WIDTH,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,34,0,Read,,LREAL,,,VAR,LOCAL,,,
ZONE_WIDTH,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,38,0,Read,&,LREAL,,,VAR,LOCAL,,,
ZONE_WIDTH,POE\MID_POSITION_LOGIC\MID_POSITION_LOGIC.STB,,38,0,Read,,LREAL,,,VAR,LOCAL,,,
ZONE_WIDTH,POE\MID_POSITION_LOGIC\MID_POSITION_LOGICV.VB,,,,,,LREAL,,,VAR,DEFINITION,,,
